date, pm25, pm10, o3, no2, so2, co
2020/8/23, 54, 34, , 6, 3, 2
2020/8/24, 52, 44, , 8, 4, 3
2020/8/25, 66, 48, , 8, 2, 3
2020/8/26, 52, 53, , 6, 2, 2
2020/8/27, 69, 51, , 7, 4, 2
2020/8/28, 80, 40, , 7, 3, 3
2020/8/29, 78, 25, 2, 4, 4, 1
2020/8/30, 40, 29, 3, 6, 2, 2
2020/8/31, 47, 49, 4, 9, 2, 3
2020/9/1, 60, 49, 6, 6, 3, 7
2020/9/2, 74, 54, 5, 6, 3, 5
2020/9/3, 109, 81, 3, 7, 4, 6
2020/9/4, 127, 72, 9, 8, 3, 6
2020/9/5, 135, 46, 6, 4, 3, 4
2020/9/6, 93, 60, 4, 6, 3, 5
2020/9/7, 109, 56, 5, 6, 3, 5
2020/9/8, 93, 75, 4, 6, 4, 5
2020/9/9, 121, 78, 4, 6, 3, 5
2020/9/10, 123, 106, 4, 6, 6, 6
2020/9/11, 137, 100, 1, 5, 4, 7
2020/9/12, 149, , , , , 
2020/9/14, 147, 107, 1, 8, 5, 6
2020/9/15, 153, 114, 1, 13, 4, 1
2020/9/16, 148, 79, 1, 8, 3, 1
2020/9/17, 108, 82, 1, 8, 4, 1
2020/9/18, 121, 96, 1, 11, 4, 1
2020/9/19, 146, 93, 1, 6, 4, 1
2020/9/20, 151, 93, 1, 8, 4, 
2020/9/21, 148, 70, , 9, 5, 
2020/9/22, 112, 49, , 7, 5, 
2020/9/23, 82, 69, , 9, 5, 
2020/9/24, 111, 103, , 10, 5, 
2020/9/25, 145, 126, 1, 11, 5, 7
2020/9/26, 146, 83, 2, 17, 5, 10
2020/9/27, 102, 125, 2, 22, 6, 7
2020/9/28, 144, 127, 2, 18, 6, 7
2020/9/29, 155, 101, 2, 14, 5, 5
2020/9/30, 129, 110, 2, 11, 6, 5
2020/4/1, 98, 56, 18, 12, 5, 4
2020/4/2, 77, 61, 23, 14, 5, 6
2020/4/3, 80, 73, 22, 16, 7, 4
2020/4/4, 107, 86, 25, 16, 6, 4
2020/4/5, 132, 96, 21, 16, 7, 6
2020/4/6, 129, 77, 19, 13, 4, 5
2020/4/7, 81, 67, 21, 13, 6, 5
2020/4/8, 80, 71, 23, 15, 7, 6
2020/4/9, 94, 90, 24, 17, 7, 6
2020/4/10, 116, 91, 27, 14, 9, 5
2020/4/11, 121, 75, 24, 12, 8, 5
2020/4/12, 92, 107, 24, 15, 10, 6
2020/4/13, 128, 133, 27, 16, 10, 6
2020/4/14, 155, 150, 31, 12, 9, 5
2020/4/15, 145, 151, 42, 14, 12, 7
2020/4/16, 149, 75, 32, 7, 7, 4
2020/4/17, 73, 81, 33, 7, 6, 5
2020/4/18, 74, 69, 33, 8, 7, 5
2020/4/19, 83, 102, 27, 12, 6, 7
2020/4/20, 115, 82, 33, 9, 7, 6
2020/4/21, 108, 118, 37, 11, 7, 5
2020/4/22, 122, 110, 32, 10, 8, 6
2020/4/23, 128, 121, 45, 12, 8, 7
2020/4/24, 149, 86, 36, 8, 5, 4
2020/4/25, 87, 100, 26, 8, 8, 4
2020/4/26, 109, 52, 36, 6, 6, 5
2020/4/27, 84, 78, 40, 7, 9, 7
2020/4/28, 130, 97, 43, 8, 7, 7
2020/4/29, 143, 98, 44, 8, 8, 7
2020/4/30, 134, 107, 47, 9, 9, 6
2020/5/1, 155, 85, 38, 9, 7, 6
2020/5/2, 102, 78, 29, 9, 6, 5
2020/5/3, 114, 52, 32, 8, 6, 4
2020/5/4, 92, 85, 41, 11, 8, 6
2020/5/5, 127, 114, 39, 9, 11, 6
2020/5/6, 151, 60, 46, 8, 6, 5
2020/5/7, 89, 99, 55, 11, 9, 7
2020/5/8, 141, 92, 56, 10, 7, 6
2020/5/9, 145, 112, 32, 9, 7, 6
2020/5/10, 127, 77, 51, 10, 9, 7
2020/5/11, 138, 75, 46, 9, 9, 6
2020/5/12, 128, 120, 44, 11, 10, 8
2020/5/13, 170, 100, 57, 14, 6, 6
2020/5/14, 155, 74, 44, 13, 9, 6
2020/5/15, 115, 95, 48, 13, 9, 6
2020/5/16, 147, 137, 62, 14, 12, 6
2020/5/17, 178, 127, 50, 9, 10, 6
2020/5/18, 170, 148, 56, 10, 7, 6
2020/5/19, 175, 107, 49, 8, 8, 5
2020/5/20, 144, 111, 43, 6, 8, 5
2020/5/21, 127, 168, 69, 8, 13, 5
2020/5/22, 182, 134, 21, 5, 5, 5
2020/5/23, 122, 124, 23, 5, 6, 5
2020/5/24, 136, 106, 29, 6, 7, 6
2020/5/25, 125, 154, 33, 8, 10, 6
2020/5/26, 151, 120, 53, 4, 6, 5
2020/5/27, 126, 146, 24, 2, 4, 5
2020/5/28, 101, 53, 14, 3, 3, 4
2020/5/29, 81, 49, 27, 4, 3, 4
2020/5/30, 87, 38, 14, 3, 2, 4
2020/5/31, 78, 45, 26, 3, 3, 5
2020/6/1, 100, 67, 38, 4, 4, 4
2020/6/2, 107, 78, 36, 5, 5, 5
2020/6/3, 121, 112, 32, 6, 4, 6
2020/6/4, 161, 71, 43, 6, 5, 5
2020/6/5, 124, 75, 47, 4, 5, 5
2020/6/6, 125, 65, 34, 3, 5, 5
2020/6/7, 105, 70, 42, 3, 6, 5
2020/6/8, 121, 90, 53, 4, 6, 6
2020/6/9, 142, 125, 50, 6, 6, 6
2020/6/10, 139, , , , , 
2020/6/12, 149, 103, 24, 5, 4, 5
2020/6/13, 159, , , , , 
2020/6/15, 141, 78, 33, 8, 4, 2
2020/6/16, 116, 71, 24, 1, 4, 3
2020/6/17, 108, 69, 15, 3, 4, 4
2020/6/18, 111, 116, 18, 1, 4, 2
2020/6/19, 132, 70, 10, 2, 4, 3
2020/6/20, 94, 79, 11, 3, 4, 3
2020/6/21, 128, 59, 13, 3, 5, 2
2020/6/22, 114, 45, 5, 3, 4, 1
2020/6/23, 93, 49, 6, 3, 4, 2
2020/6/24, 109, 68, 6, 2, 5, 4
2020/6/25, 122, 77, 7, 4, 5, 3
2020/6/26, 122, 125, 2, 8, 4, 4
2020/6/27, 112, 210, 3, 5, 4, 4
2020/6/28, 132, 154, 4, 3, 4, 4
2020/6/29, 122, 78, 11, 2, 4, 5
2020/6/30, 131, 84, 11, 4, 4, 3
2020/1/1, 292, 198, 23, 23, 7, 15
2020/1/2, 275, 201, 27, 21, 6, 16
2020/1/3, 260, 203, 25, 22, 5, 13
2020/1/4, 273, 152, 29, 18, 5, 9
2020/1/5, 239, 132, 10, 18, 6, 9
2020/1/6, 226, 83, 10, 13, 4, 8
2020/1/7, 171, 74, 7, 11, 2, 7
2020/1/8, 161, 76, 12, 8, 3, 6
2020/1/9, 161, 103, 17, 13, 5, 7
2020/1/10, 182, 134, 28, 22, 5, 13
2020/1/11, 191, 167, 24, 22, 7, 7
2020/1/12, 227, 180, 18, 19, 3, 10
2020/1/13, 285, 93, 9, 13, 4, 9
2020/1/14, 177, 107, 8, 15, 5, 9
2020/1/15, 183, 112, 3, 14, 4, 8
2020/1/16, 192, 90, 4, 9, 4, 9
2020/1/17, 176, 96, 5, 14, 4, 10
2020/1/18, 174, 96, 4, 7, 3, 6
2020/1/19, 177, 129, , 10, 3, 8
2020/1/20, 199, 222, 12, 18, 6, 20
2020/1/21, 295, 123, 12, 15, 7, 11
2020/1/22, 200, 76, 22, 9, 5, 8
2020/1/23, 142, 86, 28, 12, 6, 8
2020/1/24, 157, 160, 16, 23, 8, 16
2020/1/25, 227, 212, 12, 12, 5, 16
2020/1/26, 283, 143, 4, 20, 7, 15
2020/1/27, 234, 96, 3, 22, 5, 10
2020/1/28, 177, 84, 5, 20, 5, 8
2020/1/29, 155, 79, 4, 21, 5, 6
2020/1/30, 151, 90, 5, 21, 4, 9
2020/1/31, 161, 106, 4, 21, 3, 11
2020/2/1, 181, 101, 4, 22, 3, 9
2020/2/2, 178, 133, 6, 26, 5, 11
2020/2/3, 202, 150, 5, 24, 5, 9
2020/2/4, 228, 143, 5, 22, 5, 9
2020/2/5, 213, 120, 5, 21, 5, 8
2020/2/6, 201, 117, 6, 21, 5, 8
2020/2/7, 192, 133, 5, 22, 6, 7
2020/2/8, 237, 140, 5, 21, 6, 7
2020/2/10, 194, 170, 7, 27, 6, 10
2020/2/11, 215, 159, 6, 21, 7, 8
2020/2/12, 218, 99, 27, 16, 8, 6
2020/2/13, 168, 93, 36, 14, 8, 6
2020/2/14, 153, 107, 42, 18, 11, 5
2020/2/15, 173, 181, 43, 25, 14, 7
2020/2/16, 237, 213, 33, 28, 10, 8
2020/2/17, 242, 160, 45, 27, 13, 8
2020/2/18, 211, 198, 38, 30, 9, 11
2020/2/19, 229, 125, 38, 18, 7, 9
2020/2/20, 189, 50, 24, 11, 5, 4
2020/2/21, 101, 65, 29, 17, 9, 8
2020/2/22, 116, 98, 29, 18, 7, 7
2020/2/23, 163, 80, 28, 21, 8, 6
2020/2/24, 134, 154, 23, 25, 9, 8
2020/2/25, 198, 193, 31, 19, 11, 8
2020/2/26, 216, 132, 36, 20, 6, 8
2020/2/27, 188, 120, 24, 17, 5, 7
2020/2/28, 171, 89, 14, 15, 4, 6
2020/2/29, 140, 61, 24, 16, 5, 5
2020/3/1, 117, 114, 24, 20, 7, 10
2020/3/2, 170, 79, 4, 18, 5, 7
2020/3/3, 132, 99, 17, 17, 4, 7
2020/3/4, 152, 39, 10, 13, 5, 4
2020/3/5, 82, 27, 11, 13, 5, 4
2020/3/6, 66, 54, 16, 14, 5, 6
2020/3/7, 108, 67, 17, 16, 5, 
2020/3/8, 137, 71, 17, 14, 5, 5
2020/3/9, 105, 89, 21, 12, 7, 5
2020/3/10, 143, 72, 20, 12, 6, 6
2020/3/11, 140, 79, 18, 14, 5, 5
2020/3/12, 127, 137, 21, 16, 7, 7
2020/3/13, 169, 46, 11, 9, 6, 6
2020/3/14, 100, 66, 17, 11, 5, 5
2020/3/15, 127, 82, 16, 15, 7, 6
2020/3/16, 143, 86, 17, 20, 6, 6
2020/3/17, 127, 86, 26, 22, 7, 7
2020/3/18, 120, 131, 30, 18, 9, 7
2020/3/19, 169, 116, 30, 21, 8, 8
2020/3/20, 162, 158, 31, 24, 14, 8
2020/3/21, 182, 89, 24, 15, 6, 6
2020/3/22, 152, 78, 7, 17, 5, 7
2020/3/23, 152, 69, 25, 15, 7, 5
2020/3/24, 124, 58, 20, 13, 5, 6
2020/3/25, 106, 67, 12, 12, 7, 4
2020/3/26, 120, 46, 12, 12, 4, 4
2020/3/27, 69, 37, 13, 13, 5, 5
2020/3/28, 60, 51, 17, 12, 4, 3
2020/3/29, 70, 60, 18, 13, 5, 4
2020/3/30, 89, 61, 18, 13, 6, 4
2020/3/31, 86, 65, 19, 13, 7, 5
2019/10/1, 125, 42, 18, 17, 9, 6
2019/10/2, 89, 71, 20, 16, 7, 6
2019/10/3, 128, 59, 27, 17, 7, 6
2019/10/4, 113, 67, 11, 15, 6, 6
2019/10/5, 98, 79, , 17, 5, 7
2019/10/6, 132, 77, , 14, 6, 5
2019/10/7, 123, 67, , 11, 5, 4
2019/10/8, 101, 87, 38, 12, 10, 6
2019/10/9, 148, 123, 43, 19, 10, 8
2019/10/10, 179, 112, 47, 20, 8, 7
2019/10/11, 164, 114, , 34, 7, 9
2019/10/12, 171, 148, 36, 25, 8, 8
2019/10/13, 198, 146, 37, 24, 8, 10
2019/10/14, 189, 155, 62, 27, 7, 12
2019/10/15, 197, 144, 49, 23, 7, 10
2019/10/16, 203, 127, 57, 23, 7, 9
2019/10/17, 188, 125, 44, 26, 7, 9
2019/10/18, 181, 83, 41, 28, 8, 7
2019/10/19, 146, 105, 27, 26, 7, 7
2019/10/20, 155, 131, 36, 26, 7, 8
2019/10/21, 179, 138, 31, 28, 10, 9
2019/10/22, 174, 154, 41, 34, 10, 9
2019/10/23, 190, 166, 49, 29, 10, 11
2019/10/24, 231, 132, 53, 31, 9, 9
2019/10/25, 199, 162, 58, 34, 10, 12
2019/10/26, 217, 213, 41, 31, 9, 13
2019/10/27, 258, 188, 43, 25, 11, 12
2019/10/28, 273, 268, 26, 33, 9, 16
2019/10/29, 331, 385, 27, 46, 10, 19
2019/10/30, 361, 450, 4, 48, 11, 22
2019/10/31, 393, 442, 44, 40, 11, 16
2019/11/1, 399, 336, 28, 34, 12, 4
2019/11/2, 358, 830, , 39, 10, 5
2019/11/3, 660, 365, 8, 19, 10, 4
2019/11/4, 357, 257, , 26, 11, 4
2019/11/5, 289, 145, , 35, 9, 5
2019/11/6, 183, 153, , 32, 10, 2
2019/11/7, 221, 122, 2, 31, 10, 4
2019/11/8, 187, 143, , 27, 10, 3
2019/11/9, 196, 176, , 30, 11, 4
2019/11/10, 250, 265, , 36, 13, 4
2019/11/11, 304, 429, , 40, 10, 4
2019/11/12, 412, 420, , 42, 13, 3
2019/11/13, 410, 385, , 48, 12, 8
2019/11/14, 359, 366, , 45, 10, 7
2019/11/15, 343, 157, 2, 25, 9, 3
2019/11/16, 210, 102, 14, 18, 8, 2
2019/11/17, 156, 137, 25, 22, 8, 3
2019/11/18, 199, 160, 32, 31, 9, 5
2019/11/19, 201, 239, 48, 30, 11, 5
2019/11/20, 252, 193, 52, 30, 10, 2
2019/11/21, 244, 262, 54, 40, 13, 4
2019/11/22, 266, 108, 24, 21, 9, 2
2019/11/23, 165, 98, 28, 20, 8, 2
2019/11/24, 153, 118, 36, 22, 9, 2
2019/11/25, 173, 118, 39, 22, 15, 2
2019/11/26, 173, 80, 25, 18, 10, 2
2019/11/27, 129, 45, 17, 12, 5, 2
2019/11/28, 75, 56, 25, 17, 4, 3
2019/11/29, 104, 102, 23, 25, 6, 6
2019/11/30, 165, 128, 18, 25, 5, 6
2019/12/1, 182, , , , , 
2019/12/3, 198, 206, 43, 42, 11, 10
2019/12/4, 263, 294, 48, 55, 9, 16
2019/12/5, 323, 280, 34, 52, 14, 11
2019/12/6, 322, 215, 32, 39, 8, 15
2019/12/7, 224, 317, 31, 40, 8, 18
2019/12/8, 320, 255, 32, 41, 7, 18
2019/12/9, 285, 264, 39, 41, 7, 14
2019/12/10, 299, 334, 45, 39, 9, 20
2019/12/11, 381, 241, 16, 31, 7, 13
2019/12/12, 339, 78, 19, 16, 7, 7
2019/12/13, 165, 61, 21, 16, 6, 6
2019/12/14, 128, 90, 17, 17, 6, 7
2019/12/15, 167, 75, 11, 19, 5, 6
2019/12/16, 159, 84, 13, 28, 5, 8
2019/12/17, 176, 106, 23, 28, 5, 8
2019/12/18, 192, 231, 14, 37, 5, 16
2019/12/19, 317, 296, 11, 42, 7, 18
2019/12/20, 355, 183, 10, 51, 5, 12
2019/12/21, 257, 105, 11, 38, 4, 10
2019/12/22, 188, 147, 8, 33, 5, 15
2019/12/23, 230, 194, 14, 32, 6, 14
2019/12/24, 264, 118, 9, 27, , 7
2019/12/25, 194, 131, 14, 29, , 9
2019/12/26, 209, 184, 6, 27, 5, 9
2019/12/27, 243, 192, 11, 25, 6, 9
2019/12/28, 268, 198, 18, 22, 5, 10
2019/12/29, 281, , , , , 
2019/7/1, 145, 119, 30, 15, 4, 4
2019/7/2, 149, 84, 24, 17, 4, 4
2019/7/3, 125, 58, 13, 17, 5, 4
2019/7/4, 106, 59, 21, 22, 14, 5
2019/7/5, 126, 59, 30, 23, 10, 4
2019/7/6, 116, 56, 31, 14, 12, 4
2019/7/7, 117, 92, 38, 18, 9, 5
2019/7/8, 139, 80, 18, 20, 7, 4
2019/7/9, 121, 268, 18, 20, 9, 11
2019/7/10, 160, 297, 16, 14, 8, 3
2019/7/11, 159, 391, 9, 17, 6, 5
2019/7/12, 163, 266, 14, 11, 6, 5
2019/7/13, 143, 150, 16, 12, 6, 3
2019/7/14, 124, 64, 12, 12, 6, 5
2019/7/15, 85, 36, 17, 12, 6, 6
2019/7/16, 79, 38, 24, 10, 5, 6
2019/7/17, 74, 48, 33, 15, 6, 6
2019/7/18, 93, 92, 68, 19, 10, 8
2019/7/19, 152, 69, 16, 23, 6, 5
2019/7/20, 130, 64, 17, 20, 5, 19
2019/7/21, 133, 62, 20, 21, 5, 11
2019/7/22, 136, 60, 16, 30, 5, 18
2019/7/23, 131, 103, 25, 31, 5, 7
2019/7/24, 138, 42, 12, 22, 5, 6
2019/7/25, 57, 52, 16, 19, 6, 5
2019/7/26, 98, 25, 14, 12, 5, 5
2019/7/27, 77, 23, 13, 12, 5, 4
2019/7/28, 69, 28, 15, 17, 6, 4
2019/7/29, 67, 38, 15, 20, 5, 5
2019/7/30, 77, 39, 19, 18, 5, 4
2019/7/31, 80, 58, 26, 20, 7, 6
2019/8/1, 103, 50, 18, 23, 5, 5
2019/8/2, 68, 33, 12, 20, 4, 6
2019/8/3, 80, 41, 17, 22, 6, 5
2019/8/4, 98, 63, 30, 31, 7, 7
2019/8/5, 137, 71, 4, 30, 5, 7
2019/8/6, 136, 32, 9, 22, 4, 5
2019/8/7, 63, 32, 23, 14, 6, 5
2019/8/8, 72, 30, 13, 11, 6, 16
2019/8/9, 46, 31, 25, 10, 6, 10
2019/8/10, 62, 48, 28, 18, 6, 16
2019/8/11, 91, 45, 17, 21, 6, 11
2019/8/12, 74, 38, 12, 21, 5, 9
2019/8/13, 73, 36, 23, 17, 6, 8
2019/8/14, 76, 39, 16, 16, 5, 5
2019/8/15, 68, 23, 12, 8, 5, 4
2019/8/16, 53, , 8, 8, 5, 5
2019/8/17, 46, 28, 3, 9, 4, 6
2019/8/18, 50, 50, 7, 12, 5, 8
2019/8/19, 110, 50, 21, 17, 7, 5
2019/8/20, 91, 76, 13, 17, 5, 6
2019/8/21, 119, 79, 11, 32, 5, 6
2019/8/22, 124, 87, 14, 30, 5, 9
2019/8/23, 131, 78, 15, 25, 5, 6
2019/8/24, 135, 64, 16, 22, 6, 7
2019/8/25, 130, 36, 16, 14, 5, 4
2019/8/26, 55, 44, 14, 12, 5, 5
2019/8/27, 88, 54, 25, 16, 6, 5
2019/8/28, 106, 59, 27, 15, 6, 7
2019/8/29, 100, 56, 24, 15, 6, 5
2019/8/30, 99, 70, 29, 15, 5, 6
2019/8/31, 129, 56, 15, 19, 5, 6
2019/9/1, 97, 51, 27, 16, 5, 5
2019/9/2, 101, 85, 24, 17, 6, 7
2019/9/3, 154, 81, 21, 19, 6, 7
2019/9/4, 136, 52, 18, 16, 5, 6
2019/9/5, 92, 59, 24, 17, 6, 5
2019/9/6, 94, 60, 36, 19, 5, 6
2019/9/7, 97, 40, 18, 12, 5, 4
2019/9/8, 79, 71, 27, 13, 6, 5
2019/9/9, 128, 68, 27, 14, 5, 5
2019/9/10, 135, 95, 43, 17, 5, 8
2019/9/11, 159, 78, 25, 20, 5, 5
2019/9/12, 134, 57, 27, 16, 5, 5
2019/9/13, 94, 45, 21, 12, 4, 5
2019/9/14, 78, 37, 15, 11, 4, 5
2019/9/15, 79, 72, 32, 16, 5, 6
2019/9/16, 130, 74, 34, 16, 5, 5
2019/9/17, 133, 58, 28, 13, 6, 4
2019/9/18, 95, 42, 19, 9, 6, 4
2019/9/19, 59, 61, 37, 13, 8, 4
2019/9/20, 107, 74, 29, 17, 7, 6
2019/9/21, 141, 42, 16, 20, 5, 3
2019/9/22, 71, 39, 27, 16, 6, 5
2019/9/23, 80, 50, 15, 18, 4, 6
2019/9/24, 86, 48, 17, 17, 4, 6
2019/9/25, 77, 41, 7, 14, 5, 6
2019/9/26, 69, 34, 8, 9, 6, 4
2019/9/27, 51, 37, 9, 10, 6, 6
2019/9/28, 69, 29, 14, 9, 7, 5
2019/9/29, 55, 49, 27, 11, 6, 6
2019/9/30, 88, 67, 16, 15, 7, 7
2019/4/1, 118, 160, 49, 27, 27, 5
2019/4/2, 184, 139, 40, 24, 24, 5
2019/4/3, 161, 135, 85, 30, 26, 7
2019/4/4, 204, 226, 86, 35, 25, 9
2019/4/5, 197, 180, 37, 27, 24, 5
2019/4/6, 168, 234, 29, 32, 22, 8
2019/4/7, 217, 197, 48, 29, 16, 4
2019/4/8, 155, 142, 58, 27, 19, 6
2019/4/9, 183, 163, 36, 31, 17, 6
2019/4/10, 158, 127, 39, 28, 19, 4
2019/4/11, 148, 117, 33, 25, 14, 3
2019/4/12, 119, 106, 29, 23, 16, 3
2019/4/13, 116, 112, 28, 24, 17, 2
2019/4/14, 119, 110, 26, 24, 17, 3
2019/4/15, 100, 161, 28, 19, 12, 3
2019/4/16, 94, 53, 28, 16, 11, 2
2019/4/17, 80, 76, 37, 18, 9, 3
2019/4/18, 100, 103, 35, 27, 20, 4
2019/4/19, 131, 132, 45, 26, 29, 5
2019/4/20, 172, 128, 40, 20, 15, 4
2019/4/21, 115, 150, 44, 27, 22, 5
2019/4/22, 162, 160, 42, 28, 19, 6
2019/4/23, 149, 219, 73, 27, 24, 7
2019/4/24, 182, 165, 62, 25, 16, 5
2019/4/25, 162, 161, 35, 27, 21, 4
2019/4/26, 160, 179, 30, 15, 9, 1
2019/4/27, 119, , , , , 
2019/5/1, 162, 193, 44, 16, 13, 4
2019/5/2, 140, 74, 40, 16, 10, 3
2019/5/3, 101, 114, 35, 21, 16, 4
2019/5/4, 132, 159, 39, 16, 25, 6
2019/5/5, 167, 299, 40, 22, 31, 9
2019/5/6, 242, 243, 25, 20, 22, 6
2019/5/7, 161, 362, 33, 26, 28, 9
2019/5/8, 241, 328, 44, 26, 27, 8
2019/5/9, 227, 304, 33, 14, 19, 5
2019/5/10, 184, 157, 37, 17, 21, 5
2019/5/11, 170, 443, 39, 18, 17, 5
2019/5/12, 220, 219, 56, 15, 25, 5
2019/5/13, 180, 77, 33, 18, 12, 4
2019/5/14, 129, 107, 23, 25, 17, 5
2019/5/15, 154, 101, 34, 30, 13, 4
2019/5/16, 121, 351, 25, 26, 15, 5
2019/5/17, 147, 65, 30, 20, 13, 3
2019/5/18, 98, 104, 40, 19, 20, 4
2019/5/19, 156, 191, 36, 25, 22, 5
2019/5/20, 165, 139, 35, 19, 22, 5
2019/5/21, 150, 141, 28, 21, 20, 
2019/5/22, 145, 273, 46, 23, 29, 4
2019/5/23, 200, 80, 16, 31, 13, 5
2019/5/24, 107, 80, 27, 17, 15, 3
2019/5/25, 104, 94, 34, 16, 22, 3
2019/5/26, 122, 130, 35, 19, 25, 4
2019/5/27, 164, 112, 42, 17, 19, 3
2019/5/28, 91, 149, 40, 21, 28, 4
2019/5/29, 157, 134, 37, 16, 17, 4
2019/5/30, 119, 250, 46, 18, 25, 5
2019/5/31, 164, 222, 51, 24, 28, 8
2019/6/1, 184, 129, 42, 19, 18, 5
2019/6/2, 160, 220, 36, 18, 20, 5
2019/6/3, 151, 105, 45, 13, 18, 4
2019/6/4, 140, 126, 41, 17, 21, 7
2019/6/5, 163, 194, 44, 22, 18, 6
2019/6/6, 154, 99, 44, 15, 18, 36
2019/6/7, 149, 169, 53, 31, 5, 11
2019/6/8, 158, 190, 52, 31, 6, 5
2019/6/9, 170, 179, 38, 30, 5, 5
2019/6/10, 148, 466, 22, 21, 5, 4
2019/6/11, 164, 168, 37, 13, 4, 2
2019/6/12, 126, 110, 32, 16, 5, 3
2019/6/13, 126, 128, 42, 16, 5, 3
2019/6/14, 132, 168, 37, 17, 6, 4
2019/6/15, 154, 121, 23, 8, 5, 1
2019/6/16, 105, 87, 21, 10, 5, 2
2019/6/17, 103, 31, 26, 10, 4, 1
2019/6/18, 72, 111, 31, 23, 5, 3
2019/6/19, 156, 92, 68, 20, 4, 3
2019/6/20, 118, 116, 50, 20, 5, 5
2019/6/21, 163, 104, 35, 17, 5, 3
2019/6/22, 145, 89, 26, 7, 4, 3
2019/6/23, 111, 52, 14, 32, 5, 2
2019/6/24, 83, 64, 25, 18, 6, 9
2019/6/25, 133, 87, 27, 17, 5, 13
2019/6/26, 138, 160, 27, 24, 5, 17
2019/6/27, 138, 160, 20, 18, 7, 4
2019/6/28, 130, 218, 20, 14, 6, 3
2019/6/29, 134, 158, 13, 19, 4, 10
2019/6/30, 135, 112, 16, 16, 5, 4
2019/1/1, 326, 340, 24, 52, 12, 14
2019/1/2, 376, 417, 20, 51, 13, 16
2019/1/3, 408, 217, 10, 47, 12, 10
2019/1/4, 286, 216, 19, 42, 11, 10
2019/1/5, 272, 87, 8, 33, 12, 4
2019/1/6, 176, 145, 14, 44, 18, 7
2019/1/7, 229, 125, 18, 41, 12, 5
2019/1/8, 200, 137, 4, 30, 14, 6
2019/1/9, 202, 171, 11, 49, 13, 9
2019/1/10, 225, 200, 25, 37, 13, 11
2019/1/11, 285, 361, 28, 51, 15, 16
2019/1/12, 383, 252, 25, 42, 13, 10
2019/1/13, 299, 94, 22, 32, 12, 4
2019/1/14, 167, 136, 16, 35, 14, 6
2019/1/15, 206, 297, 24, 39, 14, 15
2019/1/16, 334, 234, 25, 40, 17, 8
2019/1/17, 301, 224, 19, 39, 10, 10
2019/1/18, 279, 281, 25, 38, 15, 11
2019/1/19, 306, 263, 42, 45, 16, 15
2019/1/20, 311, 219, 20, 44, 13, 9
2019/1/21, 257, 48, 18, 24, 11, 3
2019/1/22, 118, 130, 21, 27, 17, 7
2019/1/23, 198, 79, 21, 21, 11, 3
2019/1/24, 152, 79, 19, 24, 16, 4
2019/1/25, 157, 90, 26, 21, 11, 4
2019/1/26, 162, 116, 23, 22, 15, 5
2019/1/27, 196, 118, 27, 26, 17, 5
2019/1/28, 195, 129, 27, 34, 17, 6
2019/1/29, 211, 211, 29, 32, 27, 6
2019/1/30, 270, 158, 26, 40, 16, 7
2019/1/31, 214, 148, 20, 38, 13, 8
2019/2/1, 241, 146, 16, 28, 11, 6
2019/2/2, 227, 117, 15, 27, 8, 6
2019/2/3, 187, 165, 20, 27, 13, 9
2019/2/4, 217, 174, 15, 39, 17, 10
2019/2/5, 240, 174, 22, 42, 15, 11
2019/2/6, 241, 73, 14, 25, 11, 4
2019/2/7, 155, 85, 21, 20, 13, 5
2019/2/8, 142, 91, 24, 19, 13, 4
2019/2/9, 154, 140, 26, 26, 15, 7
2019/2/10, 199, 162, 32, 30, 17, 9
2019/2/11, 203, 216, 37, 36, 17, 11
2019/2/12, 237, 196, 38, 45, 15, 12
2019/2/13, 244, 156, 21, 37, 14, 11
2019/2/14, 232, 101, 22, 25, 16, 7
2019/2/15, 186, 100, 17, 21, 14, 5
2019/2/16, 177, 98, 32, 22, 11, 5
2019/2/17, 167, 114, 24, 30, 14, 6
2019/2/18, 174, 118, 38, 29, 12, 7
2019/2/19, 190, 84, 13, 25, 11, 6
2019/2/20, 153, 93, 25, 25, 14, 5
2019/2/21, 150, 89, 19, 24, 11, 4
2019/2/22, 143, 70, 28, 18, 14, 3
2019/2/23, 135, 95, 35, 22, 13, 4
2019/2/24, 160, 118, 38, 23, 14, 6
2019/2/25, 171, 64, 24, 21, 15, 3
2019/2/26, 130, 43, 14, 14, 12, 2
2019/2/27, 101, 120, 2, 28, 15, 8
2019/2/28, 172, 73, 26, 21, 12, 7
2019/3/1, 108, 118, 8, 34, 14, 8
2019/3/2, 209, 63, 30, 18, 13, 4
2019/3/3, 148, 71, 20, 18, 13, 3
2019/3/4, 140, 92, 25, 20, 13, 4
2019/3/5, 151, 96, 17, 21, 16, 4
2019/3/6, 157, 142, 39, 21, 14, 4
2019/3/7, 160, 109, 38, 24, 16, 4
2019/3/8, 165, 97, 30, 22, 16, 4
2019/3/9, 135, 94, 39, 22, 16, 4
2019/3/10, 141, 112, 38, 25, 17, 5
2019/3/11, 157, 69, 31, 24, 9, 3
2019/3/12, 123, 123, 25, 31, 21, 4
2019/3/13, 162, 119, 19, 31, 14, 6
2019/3/14, 166, 83, 31, 25, 12, 4
2019/3/15, 135, 85, 22, 24, 14, 3
2019/3/16, 152, 110, 37, 29, 17, 4
2019/3/17, 156, 123, 38, 31, 17, 5
2019/3/18, 168, 128, 36, 31, 14, 5
