date, pm25, pm10, o3, no2, so2, co
2021/3/22, 151, 196, 16, 21, 16, 4
2021/3/23, 132, 131, 41, 20, 17, 4
2021/3/24, 157, 88, 26, 16, 14, 5
2021/3/25, 88, 96, 30, 21, 18, 8
2021/3/26, 142, 166, 30, 30, 20, 10
2021/3/27, 179, 134, 33, 25, 15, 6
2021/3/28, 162, , , , , 
2021/3/30, 153, 117, 24, 18, 14, 2
2021/3/31, 75, 128, 38, 16, 15, 3
2020/10/1, 146, 126, 36, 14, 4, 7
2020/10/2, 161, 118, 34, 15, 7, 7
2020/10/3, 156, 124, 39, 17, 7, 7
2020/10/4, 160, 123, 36, 17, 5, 7
2020/10/5, 151, 131, 36, 20, 8, 8
2020/10/6, 158, 140, 44, 20, 8, 8
2020/10/7, 172, 136, 45, , 10, 8
2020/10/8, 170, 138, 43, 17, 10, 8
2020/10/9, 171, 136, 44, 18, 10, 8
2020/10/10, 173, 134, 43, 17, 11, 9
2020/10/11, 175, 211, 55, 33, 10, 13
2020/10/12, 212, 189, 45, 19, 7, 13
2020/10/13, 218, 171, 32, , 6, 12
2020/10/14, 215, 200, 36, , 10, 9
2020/10/15, 222, 182, 33, , 10, 12
2020/10/16, 204, 183, 40, 23, 10, 11
2020/10/17, 212, 140, 36, 18, 11, 8
2020/10/18, 178, 163, 42, 19, 12, 8
2020/10/19, 200, 161, 38, 19, 12, 11
2020/10/20, 185, 182, 33, 20, 8, 17
2020/10/21, 189, 300, 32, 26, 12, 17
2020/10/22, 242, 337, 37, 22, 11, 15
2020/10/23, 234, 258, 14, 22, 11, 19
2020/10/24, 248, 260, 20, 23, 10, 21
2020/10/25, 269, 257, 22, 21, 11, 16
2020/10/26, 266, 177, 23, 17, 10, 12
2020/10/27, 239, 190, 34, 20, 10, 9
2020/10/28, 239, 345, 68, 54, 11, 20
2020/10/29, 217, 286, 51, 39, 12, 14
2020/10/30, 220, 309, 50, 29, 14, 13
2020/10/31, 201, 330, 56, 32, 15, 14
2020/11/1, 203, 226, 48, 31, 13, 17
2020/11/2, 238, 224, 31, 37, 12, 18
2020/11/3, 220, 465, 18, 45, 13, 21
2020/11/4, 298, 377, 33, 37, 17, 19
2020/11/5, 238, 371, 27, 36, 15, 17
2020/11/6, 252, 437, 38, 33, 14, 21
2020/11/7, 240, 453, 37, 37, 14, 20
2020/11/8, 318, 702, 26, 43, 13, 21
2020/11/10, 244, 314, 30, 32, 14, 22
2020/11/11, 205, 297, 43, 37, 11, 20
2020/11/12, 226, 356, 51, 43, 11, 17
2020/11/13, 221, 602, 55, 51, 14, 18
2020/11/14, 573, 357, 49, 34, 21, 9
2020/11/15, 348, 95, 27, 20, 8, 6
2020/11/16, 185, 95, 30, 24, 9, 6
2020/11/17, 165, 125, 47, 28, 8, 8
2020/11/18, 198, 156, 53, 35, 10, 8
2020/11/19, 227, 160, 48, 30, 11, 7
2020/11/20, 240, 134, 41, 27, 11, 7
